"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes" 
"ESP","CPI","TOT","IDX2015","Q","1983-Q4",30.66349,
"ESP","CPI","TOT","IDX2015","Q","1984-Q1",31.72948,
"ESP","CPI","TOT","IDX2015","Q","1984-Q2",32.28216,
"ESP","CPI","TOT","IDX2015","Q","1984-Q3",33.16658,
"ESP","CPI","TOT","IDX2015","Q","1984-Q4",33.67936,
"ESP","CPI","TOT","IDX2015","Q","1985-Q1",34.75895,
"ESP","CPI","TOT","IDX2015","Q","1985-Q2",35.40142,
"ESP","CPI","TOT","IDX2015","Q","1985-Q3",35.76545,
"ESP","CPI","TOT","IDX2015","Q","1985-Q4",36.46614,
"ESP","CPI","TOT","IDX2015","Q","1986-Q1",37.86878,
"ESP","CPI","TOT","IDX2015","Q","1986-Q2",38.29032,
"ESP","CPI","TOT","IDX2015","Q","1986-Q3",39.15334,
"ESP","CPI","TOT","IDX2015","Q","1986-Q4",39.60281,
"ESP","CPI","TOT","IDX2015","Q","1987-Q1",40.18052,
"ESP","CPI","TOT","IDX2015","Q","1987-Q2",40.45423,
"ESP","CPI","TOT","IDX2015","Q","1987-Q3",40.96736,
"ESP","CPI","TOT","IDX2015","Q","1987-Q4",41.44313,
"ESP","CPI","TOT","IDX2015","Q","1988-Q1",41.95082,
"ESP","CPI","TOT","IDX2015","Q","1988-Q2",42.09738,
"ESP","CPI","TOT","IDX2015","Q","1988-Q3",43.17099,
"ESP","CPI","TOT","IDX2015","Q","1988-Q4",43.71297,
"ESP","CPI","TOT","IDX2015","Q","1989-Q1",44.56203,
"ESP","CPI","TOT","IDX2015","Q","1989-Q2",45.00624,
"ESP","CPI","TOT","IDX2015","Q","1989-Q3",46.15694,
"ESP","CPI","TOT","IDX2015","Q","1989-Q4",46.81572,
"ESP","CPI","TOT","IDX2015","Q","1990-Q1",47.67838,
"ESP","CPI","TOT","IDX2015","Q","1990-Q2",48.05077,
"ESP","CPI","TOT","IDX2015","Q","1990-Q3",49.10968,
"ESP","CPI","TOT","IDX2015","Q","1990-Q4",49.97216,
"ESP","CPI","TOT","IDX2015","Q","1991-Q1",50.62732,
"ESP","CPI","TOT","IDX2015","Q","1991-Q2",50.96832,
"ESP","CPI","TOT","IDX2015","Q","1991-Q3",52.01836,
"ESP","CPI","TOT","IDX2015","Q","1991-Q4",52.7575,
"ESP","CPI","TOT","IDX2015","Q","1992-Q1",53.94374,
"ESP","CPI","TOT","IDX2015","Q","1992-Q2",54.2258,
"ESP","CPI","TOT","IDX2015","Q","1992-Q3",54.9243,
"ESP","CPI","TOT","IDX2015","Q","1992-Q4",55.50419,
"ESP","CPI","TOT","IDX2015","Q","1993-Q1",56.2261,
"ESP","CPI","TOT","IDX2015","Q","1993-Q2",56.76191,
"ESP","CPI","TOT","IDX2015","Q","1993-Q3",57.44754,
"ESP","CPI","TOT","IDX2015","Q","1993-Q4",58.1504,
"ESP","CPI","TOT","IDX2015","Q","1994-Q1",59.03574,
"ESP","CPI","TOT","IDX2015","Q","1994-Q2",59.50788,
"ESP","CPI","TOT","IDX2015","Q","1994-Q3",60.14326,
"ESP","CPI","TOT","IDX2015","Q","1994-Q4",60.6847,
"ESP","CPI","TOT","IDX2015","Q","1995-Q1",61.85045,
"ESP","CPI","TOT","IDX2015","Q","1995-Q2",62.5573,
"ESP","CPI","TOT","IDX2015","Q","1995-Q3",62.81523,
"ESP","CPI","TOT","IDX2015","Q","1995-Q4",63.33635,
"ESP","CPI","TOT","IDX2015","Q","1996-Q1",64.10904,
"ESP","CPI","TOT","IDX2015","Q","1996-Q2",64.81445,
"ESP","CPI","TOT","IDX2015","Q","1996-Q3",65.11463,
"ESP","CPI","TOT","IDX2015","Q","1996-Q4",65.43822,
"ESP","CPI","TOT","IDX2015","Q","1997-Q1",65.74023,
"ESP","CPI","TOT","IDX2015","Q","1997-Q2",65.83418,
"ESP","CPI","TOT","IDX2015","Q","1997-Q3",66.28891,
"ESP","CPI","TOT","IDX2015","Q","1997-Q4",66.7275,
"ESP","CPI","TOT","IDX2015","Q","1998-Q1",66.95351,
"ESP","CPI","TOT","IDX2015","Q","1998-Q2",67.16083,
"ESP","CPI","TOT","IDX2015","Q","1998-Q3",67.60431,
"ESP","CPI","TOT","IDX2015","Q","1998-Q4",67.72565,
"ESP","CPI","TOT","IDX2015","Q","1999-Q1",68.20632,
"ESP","CPI","TOT","IDX2015","Q","1999-Q2",68.67647,
"ESP","CPI","TOT","IDX2015","Q","1999-Q3",69.22353,
"ESP","CPI","TOT","IDX2015","Q","1999-Q4",69.56307,
"ESP","CPI","TOT","IDX2015","Q","2000-Q1",70.19756,
"ESP","CPI","TOT","IDX2015","Q","2000-Q2",70.85852,
"ESP","CPI","TOT","IDX2015","Q","2000-Q3",71.73388,
"ESP","CPI","TOT","IDX2015","Q","2000-Q4",72.3446,
"ESP","CPI","TOT","IDX2015","Q","2001-Q1",72.85809,
"ESP","CPI","TOT","IDX2015","Q","2001-Q2",73.79022,
"ESP","CPI","TOT","IDX2015","Q","2001-Q3",74.34689,
"ESP","CPI","TOT","IDX2015","Q","2001-Q4",74.37519,
"ESP","CPI","TOT","IDX2015","Q","2002-Q1",74.68233,
"ESP","CPI","TOT","IDX2015","Q","2002-Q2",76.31801,
"ESP","CPI","TOT","IDX2015","Q","2002-Q3",76.12074,
"ESP","CPI","TOT","IDX2015","Q","2002-Q4",77.30467,
"ESP","CPI","TOT","IDX2015","Q","2003-Q1",77.48531,
"ESP","CPI","TOT","IDX2015","Q","2003-Q2",78.50024,
"ESP","CPI","TOT","IDX2015","Q","2003-Q3",78.33492,
"ESP","CPI","TOT","IDX2015","Q","2003-Q4",79.35751,
"ESP","CPI","TOT","IDX2015","Q","2004-Q1",79.18452,
"ESP","CPI","TOT","IDX2015","Q","2004-Q2",81.01347,
"ESP","CPI","TOT","IDX2015","Q","2004-Q3",80.92699,
"ESP","CPI","TOT","IDX2015","Q","2004-Q4",82.0863,
"ESP","CPI","TOT","IDX2015","Q","2005-Q1",81.76528,
"ESP","CPI","TOT","IDX2015","Q","2005-Q2",83.62218,
"ESP","CPI","TOT","IDX2015","Q","2005-Q3",83.70767,
"ESP","CPI","TOT","IDX2015","Q","2005-Q4",85.00337,
"ESP","CPI","TOT","IDX2015","Q","2006-Q1",85.04928,
"ESP","CPI","TOT","IDX2015","Q","2006-Q2",86.92114,
"ESP","CPI","TOT","IDX2015","Q","2006-Q3",86.66533,
"ESP","CPI","TOT","IDX2015","Q","2006-Q4",87.20757,
"ESP","CPI","TOT","IDX2015","Q","2007-Q1",87.11009,
"ESP","CPI","TOT","IDX2015","Q","2007-Q2",88.99626,
"ESP","CPI","TOT","IDX2015","Q","2007-Q3",88.7155,
"ESP","CPI","TOT","IDX2015","Q","2007-Q4",90.66022,
"ESP","CPI","TOT","IDX2015","Q","2008-Q1",90.92735,
"ESP","CPI","TOT","IDX2015","Q","2008-Q2",93.09128,
"ESP","CPI","TOT","IDX2015","Q","2008-Q3",93.06733,
"ESP","CPI","TOT","IDX2015","Q","2008-Q4",92.88437,
"ESP","CPI","TOT","IDX2015","Q","2009-Q1",91.35214,
"ESP","CPI","TOT","IDX2015","Q","2009-Q2",92.46255,
"ESP","CPI","TOT","IDX2015","Q","2009-Q3",92.07269,
"ESP","CPI","TOT","IDX2015","Q","2009-Q4",93.01743,
"ESP","CPI","TOT","IDX2015","Q","2010-Q1",92.35045,
"ESP","CPI","TOT","IDX2015","Q","2010-Q2",93.93257,
"ESP","CPI","TOT","IDX2015","Q","2010-Q3",93.87103,
"ESP","CPI","TOT","IDX2015","Q","2010-Q4",95.39061,
"ESP","CPI","TOT","IDX2015","Q","2011-Q1",95.56892,
"ESP","CPI","TOT","IDX2015","Q","2011-Q2",97.21291,
"ESP","CPI","TOT","IDX2015","Q","2011-Q3",96.74852,
"ESP","CPI","TOT","IDX2015","Q","2011-Q4",98.01727,
"ESP","CPI","TOT","IDX2015","Q","2012-Q1",97.43912,
"ESP","CPI","TOT","IDX2015","Q","2012-Q2",99.12436,
"ESP","CPI","TOT","IDX2015","Q","2012-Q3",99.41743,
"ESP","CPI","TOT","IDX2015","Q","2012-Q4",101.0461,
"ESP","CPI","TOT","IDX2015","Q","2013-Q1",99.9926,
"ESP","CPI","TOT","IDX2015","Q","2013-Q2",100.8329,
"ESP","CPI","TOT","IDX2015","Q","2013-Q3",100.6183,
"ESP","CPI","TOT","IDX2015","Q","2013-Q4",101.1755,
"ESP","CPI","TOT","IDX2015","Q","2014-Q1",100.0042,
"ESP","CPI","TOT","IDX2015","Q","2014-Q2",101.0544,
"ESP","CPI","TOT","IDX2015","Q","2014-Q3",100.2867,
"ESP","CPI","TOT","IDX2015","Q","2014-Q4",100.6666,
"ESP","CPI","TOT","IDX2015","Q","2015-Q1",98.98564,
"ESP","CPI","TOT","IDX2015","Q","2015-Q2",100.798,
"ESP","CPI","TOT","IDX2015","Q","2015-Q3",99.87417,
"ESP","CPI","TOT","IDX2015","Q","2015-Q4",100.3422,
"ESP","CPI","TOT","IDX2015","Q","2016-Q1",98.3343,
"ESP","CPI","TOT","IDX2015","Q","2016-Q2",99.84457,
"ESP","CPI","TOT","IDX2015","Q","2016-Q3",99.69054,
"ESP","CPI","TOT","IDX2015","Q","2016-Q4",101.3199,
"ESP","CPI","TOT","IDX2015","Q","2017-Q1",101.0318,
"ESP","CPI","TOT","IDX2015","Q","2017-Q2",101.8395,
"ESP","CPI","TOT","IDX2015","Q","2017-Q3",101.3389,
"ESP","CPI","TOT","IDX2015","Q","2017-Q4",102.7876,
"ESP","CPI","TOT","IDX2015","Q","2018-Q1",101.9955,
"ESP","CPI","TOT","IDX2015","Q","2018-Q2",103.6741,
"ESP","CPI","TOT","IDX2015","Q","2018-Q3",103.6006,
"ESP","CPI","TOT","IDX2015","Q","2018-Q4",104.545,
"ESP","CPI","TOT","IDX2015","Q","2019-Q1",103.1542,
"ESP","CPI","TOT","IDX2015","Q","2019-Q2",104.6255,
"ESP","CPI","TOT","IDX2015","Q","2019-Q3",103.9243,
"ESP","CPI","TOT","IDX2015","Q","2019-Q4",105.0061,
"ESP","CPI","TOT","IDX2015","Q","2020-Q1",103.7756,
"ESP","CPI","TOT","IDX2015","Q","2020-Q2",103.9369,
"ESP","CPI","TOT","IDX2015","Q","2020-Q3",103.4013,
"SWE","CPI","TOT","IDX2015","Q","1973-Q1",15.64367,
"SWE","CPI","TOT","IDX2015","Q","1973-Q2",15.92086,
"SWE","CPI","TOT","IDX2015","Q","1973-Q3",16.13695,
"SWE","CPI","TOT","IDX2015","Q","1973-Q4",16.51268,
"SWE","CPI","TOT","IDX2015","Q","1974-Q1",17.17436,
"SWE","CPI","TOT","IDX2015","Q","1974-Q2",17.32376,
"SWE","CPI","TOT","IDX2015","Q","1974-Q3",17.6166,
"SWE","CPI","TOT","IDX2015","Q","1974-Q4",18.46418,
"SWE","CPI","TOT","IDX2015","Q","1975-Q1",18.65438,
"SWE","CPI","TOT","IDX2015","Q","1975-Q2",19.06513,
"SWE","CPI","TOT","IDX2015","Q","1975-Q3",19.64801,
"SWE","CPI","TOT","IDX2015","Q","1975-Q4",20.11391,
"SWE","CPI","TOT","IDX2015","Q","1976-Q1",20.68673,
"SWE","CPI","TOT","IDX2015","Q","1976-Q2",21.20869,
"SWE","CPI","TOT","IDX2015","Q","1976-Q3",21.5142,
"SWE","CPI","TOT","IDX2015","Q","1976-Q4",22.01306,
"SWE","CPI","TOT","IDX2015","Q","1977-Q1",22.62239,
"SWE","CPI","TOT","IDX2015","Q","1977-Q2",23.4929,
"SWE","CPI","TOT","IDX2015","Q","1977-Q3",24.28143,
"SWE","CPI","TOT","IDX2015","Q","1977-Q4",24.79986,
"SWE","CPI","TOT","IDX2015","Q","1978-Q1",25.69383,
"SWE","CPI","TOT","IDX2015","Q","1978-Q2",26.06192,
"SWE","CPI","TOT","IDX2015","Q","1978-Q3",26.28844,
"SWE","CPI","TOT","IDX2015","Q","1978-Q4",26.66753,
"SWE","CPI","TOT","IDX2015","Q","1979-Q1",27.18577,
"SWE","CPI","TOT","IDX2015","Q","1979-Q2",27.65651,
"SWE","CPI","TOT","IDX2015","Q","1979-Q3",28.28801,
"SWE","CPI","TOT","IDX2015","Q","1979-Q4",29.13094,
"SWE","CPI","TOT","IDX2015","Q","1980-Q1",30.7743,
"SWE","CPI","TOT","IDX2015","Q","1980-Q2",31.33705,
"SWE","CPI","TOT","IDX2015","Q","1980-Q3",32.11148,
"SWE","CPI","TOT","IDX2015","Q","1980-Q4",33.42526,
"SWE","CPI","TOT","IDX2015","Q","1981-Q1",34.71138,
"SWE","CPI","TOT","IDX2015","Q","1981-Q2",35.45071,
"SWE","CPI","TOT","IDX2015","Q","1981-Q3",36.20281,
"SWE","CPI","TOT","IDX2015","Q","1981-Q4",36.73364,
"SWE","CPI","TOT","IDX2015","Q","1982-Q1",37.8453,
"SWE","CPI","TOT","IDX2015","Q","1982-Q2",38.49314,
"SWE","CPI","TOT","IDX2015","Q","1982-Q3",39.041,
"SWE","CPI","TOT","IDX2015","Q","1982-Q4",40.01011,
"SWE","CPI","TOT","IDX2015","Q","1983-Q1",41.14091,
"SWE","CPI","TOT","IDX2015","Q","1983-Q2",41.82386,
"SWE","CPI","TOT","IDX2015","Q","1983-Q3",42.64511,
"SWE","CPI","TOT","IDX2015","Q","1983-Q4",43.56741,
"SWE","CPI","TOT","IDX2015","Q","1984-Q1",44.58865,
"SWE","CPI","TOT","IDX2015","Q","1984-Q2",45.42053,
"SWE","CPI","TOT","IDX2015","Q","1984-Q3",45.89923,
"SWE","CPI","TOT","IDX2015","Q","1984-Q4",46.87792,
"SWE","CPI","TOT","IDX2015","Q","1985-Q1",48.15659,
"SWE","CPI","TOT","IDX2015","Q","1985-Q2",49.0523,
"SWE","CPI","TOT","IDX2015","Q","1985-Q3",49.15549,
"SWE","CPI","TOT","IDX2015","Q","1985-Q4",49.89801,
"SWE","CPI","TOT","IDX2015","Q","1986-Q1",50.7001,
"SWE","CPI","TOT","IDX2015","Q","1986-Q2",50.9618,
"SWE","CPI","TOT","IDX2015","Q","1986-Q3",51.1937,
"SWE","CPI","TOT","IDX2015","Q","1986-Q4",51.72028,
"SWE","CPI","TOT","IDX2015","Q","1987-Q1",52.42982,
"SWE","CPI","TOT","IDX2015","Q","1987-Q2",52.68832,
"SWE","CPI","TOT","IDX2015","Q","1987-Q3",53.6202,
"SWE","CPI","TOT","IDX2015","Q","1987-Q4",54.40634,
"SWE","CPI","TOT","IDX2015","Q","1988-Q1",55.11589,
"SWE","CPI","TOT","IDX2015","Q","1988-Q2",56.09244,
"SWE","CPI","TOT","IDX2015","Q","1988-Q3",56.74029,
"SWE","CPI","TOT","IDX2015","Q","1988-Q4",57.61153,
"SWE","CPI","TOT","IDX2015","Q","1989-Q1",58.69128,
"SWE","CPI","TOT","IDX2015","Q","1989-Q2",59.74123,
"SWE","CPI","TOT","IDX2015","Q","1989-Q3",60.2976,
"SWE","CPI","TOT","IDX2015","Q","1989-Q4",61.36351,
"SWE","CPI","TOT","IDX2015","Q","1990-Q1",64.01978,
"SWE","CPI","TOT","IDX2015","Q","1990-Q2",65.72504,
"SWE","CPI","TOT","IDX2015","Q","1990-Q3",67.00584,
"SWE","CPI","TOT","IDX2015","Q","1990-Q4",68.23238,
"SWE","CPI","TOT","IDX2015","Q","1991-Q1",71.2546,
"SWE","CPI","TOT","IDX2015","Q","1991-Q2",72.48647,
"SWE","CPI","TOT","IDX2015","Q","1991-Q3",72.65774,
"SWE","CPI","TOT","IDX2015","Q","1991-Q4",73.61089,
"SWE","CPI","TOT","IDX2015","Q","1992-Q1",73.66515,
"SWE","CPI","TOT","IDX2015","Q","1992-Q2",74.04492,
"SWE","CPI","TOT","IDX2015","Q","1992-Q3",74.23108,
"SWE","CPI","TOT","IDX2015","Q","1992-Q4",74.95446,
"SWE","CPI","TOT","IDX2015","Q","1993-Q1",77.31287,
"SWE","CPI","TOT","IDX2015","Q","1993-Q2",77.7235,
"SWE","CPI","TOT","IDX2015","Q","1993-Q3",77.62775,
"SWE","CPI","TOT","IDX2015","Q","1993-Q4",78.26922,
"SWE","CPI","TOT","IDX2015","Q","1994-Q1",78.58091,
"SWE","CPI","TOT","IDX2015","Q","1994-Q2",79.29897,
"SWE","CPI","TOT","IDX2015","Q","1994-Q3",79.63937,
"SWE","CPI","TOT","IDX2015","Q","1994-Q4",80.12447,
"SWE","CPI","TOT","IDX2015","Q","1995-Q1",80.60529,
"SWE","CPI","TOT","IDX2015","Q","1995-Q2",81.47654,
"SWE","CPI","TOT","IDX2015","Q","1995-Q3",81.47973,
"SWE","CPI","TOT","IDX2015","Q","1995-Q4",81.88078,
"SWE","CPI","TOT","IDX2015","Q","1996-Q1",81.76695,
"SWE","CPI","TOT","IDX2015","Q","1996-Q2",82.11906,
"SWE","CPI","TOT","IDX2015","Q","1996-Q3",81.61164,
"SWE","CPI","TOT","IDX2015","Q","1996-Q4",81.67972,
"SWE","CPI","TOT","IDX2015","Q","1997-Q1",81.61589,
"SWE","CPI","TOT","IDX2015","Q","1997-Q2",82.27544,
"SWE","CPI","TOT","IDX2015","Q","1997-Q3",82.48075,
"SWE","CPI","TOT","IDX2015","Q","1997-Q4",82.95946,
"SWE","CPI","TOT","IDX2015","Q","1998-Q1",82.06375,
"SWE","CPI","TOT","IDX2015","Q","1998-Q2",82.38608,
"SWE","CPI","TOT","IDX2015","Q","1998-Q3",81.96481,
"SWE","CPI","TOT","IDX2015","Q","1998-Q4",82.03716,
"SWE","CPI","TOT","IDX2015","Q","1999-Q1",82.01162,
"SWE","CPI","TOT","IDX2015","Q","1999-Q2",82.54245,
"SWE","CPI","TOT","IDX2015","Q","1999-Q3",82.50948,
"SWE","CPI","TOT","IDX2015","Q","1999-Q4",82.90627,
"SWE","CPI","TOT","IDX2015","Q","2000-Q1",82.67117,
"SWE","CPI","TOT","IDX2015","Q","2000-Q2",83.24987,
"SWE","CPI","TOT","IDX2015","Q","2000-Q3",83.20945,
"SWE","CPI","TOT","IDX2015","Q","2000-Q4",83.80623,
"SWE","CPI","TOT","IDX2015","Q","2001-Q1",83.92644,
"SWE","CPI","TOT","IDX2015","Q","2001-Q2",85.51787,
"SWE","CPI","TOT","IDX2015","Q","2001-Q3",85.56999,
"SWE","CPI","TOT","IDX2015","Q","2001-Q4",85.93274,
"SWE","CPI","TOT","IDX2015","Q","2002-Q1",86.16784,
"SWE","CPI","TOT","IDX2015","Q","2002-Q2",87.21142,
"SWE","CPI","TOT","IDX2015","Q","2002-Q3",87.14546,
"SWE","CPI","TOT","IDX2015","Q","2002-Q4",87.7816,
"SWE","CPI","TOT","IDX2015","Q","2003-Q1",88.74007,
"SWE","CPI","TOT","IDX2015","Q","2003-Q2",88.83582,
"SWE","CPI","TOT","IDX2015","Q","2003-Q3",88.52732,
"SWE","CPI","TOT","IDX2015","Q","2003-Q4",88.91029,
"SWE","CPI","TOT","IDX2015","Q","2004-Q1",88.78688,
"SWE","CPI","TOT","IDX2015","Q","2004-Q2",89.19644,
"SWE","CPI","TOT","IDX2015","Q","2004-Q3",89.02198,
"SWE","CPI","TOT","IDX2015","Q","2004-Q4",89.33473,
"SWE","CPI","TOT","IDX2015","Q","2005-Q1",89.02198,
"SWE","CPI","TOT","IDX2015","Q","2005-Q2",89.46026,
"SWE","CPI","TOT","IDX2015","Q","2005-Q3",89.48898,
"SWE","CPI","TOT","IDX2015","Q","2005-Q4",89.98364,
"SWE","CPI","TOT","IDX2015","Q","2006-Q1",89.7177,
"SWE","CPI","TOT","IDX2015","Q","2006-Q2",90.82191,
"SWE","CPI","TOT","IDX2015","Q","2006-Q3",90.91233,
"SWE","CPI","TOT","IDX2015","Q","2006-Q4",91.37189,
"SWE","CPI","TOT","IDX2015","Q","2007-Q1",91.46337,
"SWE","CPI","TOT","IDX2015","Q","2007-Q2",92.46652,
"SWE","CPI","TOT","IDX2015","Q","2007-Q3",92.67715,
"SWE","CPI","TOT","IDX2015","Q","2007-Q4",94.24305,
"SWE","CPI","TOT","IDX2015","Q","2008-Q1",94.42389,
"SWE","CPI","TOT","IDX2015","Q","2008-Q2",95.97489,
"SWE","CPI","TOT","IDX2015","Q","2008-Q3",96.64721,
"SWE","CPI","TOT","IDX2015","Q","2008-Q4",96.5504,
"SWE","CPI","TOT","IDX2015","Q","2009-Q1",95.16961,
"SWE","CPI","TOT","IDX2015","Q","2009-Q2",95.41747,
"SWE","CPI","TOT","IDX2015","Q","2009-Q3",95.27811,
"SWE","CPI","TOT","IDX2015","Q","2009-Q4",95.83447,
"SWE","CPI","TOT","IDX2015","Q","2010-Q1",95.82065,
"SWE","CPI","TOT","IDX2015","Q","2010-Q2",96.30254,
"SWE","CPI","TOT","IDX2015","Q","2010-Q3",96.35041,
"SWE","CPI","TOT","IDX2015","Q","2010-Q4",97.6461,
"SWE","CPI","TOT","IDX2015","Q","2011-Q1",98.32374,
"SWE","CPI","TOT","IDX2015","Q","2011-Q2",99.43646,
"SWE","CPI","TOT","IDX2015","Q","2011-Q3",99.54603,
"SWE","CPI","TOT","IDX2015","Q","2011-Q4",100.2471,
"SWE","CPI","TOT","IDX2015","Q","2012-Q1",100.0566,
"SWE","CPI","TOT","IDX2015","Q","2012-Q2",100.546,
"SWE","CPI","TOT","IDX2015","Q","2012-Q3",100.1652,
"SWE","CPI","TOT","IDX2015","Q","2012-Q4",100.3173,
"SWE","CPI","TOT","IDX2015","Q","2013-Q1",100.0003,
"SWE","CPI","TOT","IDX2015","Q","2013-Q2",100.2683,
"SWE","CPI","TOT","IDX2015","Q","2013-Q3",100.2556,
"SWE","CPI","TOT","IDX2015","Q","2013-Q4",100.3832,
"SWE","CPI","TOT","IDX2015","Q","2014-Q1",99.6524,
"SWE","CPI","TOT","IDX2015","Q","2014-Q2",100.2768,
"SWE","CPI","TOT","IDX2015","Q","2014-Q3",100.0886,
"SWE","CPI","TOT","IDX2015","Q","2014-Q4",100.1694,
"SWE","CPI","TOT","IDX2015","Q","2015-Q1",99.66305,
"SWE","CPI","TOT","IDX2015","Q","2015-Q2",100.0737,
"SWE","CPI","TOT","IDX2015","Q","2015-Q3",100.0279,
"SWE","CPI","TOT","IDX2015","Q","2015-Q4",100.2354,
"SWE","CPI","TOT","IDX2015","Q","2016-Q1",100.312,
"SWE","CPI","TOT","IDX2015","Q","2016-Q2",100.8885,
"SWE","CPI","TOT","IDX2015","Q","2016-Q3",101.0619,
"SWE","CPI","TOT","IDX2015","Q","2016-Q4",101.6747,
"SWE","CPI","TOT","IDX2015","Q","2017-Q1",101.7949,
"SWE","CPI","TOT","IDX2015","Q","2017-Q2",102.6821,
"SWE","CPI","TOT","IDX2015","Q","2017-Q3",103.2395,
"SWE","CPI","TOT","IDX2015","Q","2017-Q4",103.4693,
"SWE","CPI","TOT","IDX2015","Q","2018-Q1",103.5214,
"SWE","CPI","TOT","IDX2015","Q","2018-Q2",104.632,
"SWE","CPI","TOT","IDX2015","Q","2018-Q3",105.432,
"SWE","CPI","TOT","IDX2015","Q","2018-Q4",105.633,
"SWE","CPI","TOT","IDX2015","Q","2019-Q1",105.4607,
"SWE","CPI","TOT","IDX2015","Q","2019-Q2",106.7542,
"SWE","CPI","TOT","IDX2015","Q","2019-Q3",107.0319,
"SWE","CPI","TOT","IDX2015","Q","2019-Q4",107.451,
"SWE","CPI","TOT","IDX2015","Q","2020-Q1",106.5064,
"SWE","CPI","TOT","IDX2015","Q","2020-Q2",106.8734,
"SWE","CPI","TOT","IDX2015","Q","2020-Q3",107.6457,
"CHE","CPI","TOT","IDX2015","Q","1973-Q1",40.7081,
"CHE","CPI","TOT","IDX2015","Q","1973-Q2",41.41174,
"CHE","CPI","TOT","IDX2015","Q","1973-Q3",41.99536,
"CHE","CPI","TOT","IDX2015","Q","1973-Q4",43.98566,
"CHE","CPI","TOT","IDX2015","Q","1974-Q1",44.94101,
"CHE","CPI","TOT","IDX2015","Q","1974-Q2",45.30307,
"CHE","CPI","TOT","IDX2015","Q","1974-Q3",46.42934,
"CHE","CPI","TOT","IDX2015","Q","1974-Q4",47.84655,
"CHE","CPI","TOT","IDX2015","Q","1975-Q1",48.54052,
"CHE","CPI","TOT","IDX2015","Q","1975-Q2",49.13381,
"CHE","CPI","TOT","IDX2015","Q","1975-Q3",49.44524,
"CHE","CPI","TOT","IDX2015","Q","1975-Q4",49.75695,
"CHE","CPI","TOT","IDX2015","Q","1976-Q1",49.98818,
"CHE","CPI","TOT","IDX2015","Q","1976-Q2",49.88749,
"CHE","CPI","TOT","IDX2015","Q","1976-Q3",50.08857,
"CHE","CPI","TOT","IDX2015","Q","1976-Q4",50.28965,
"CHE","CPI","TOT","IDX2015","Q","1977-Q1",50.48078,
"CHE","CPI","TOT","IDX2015","Q","1977-Q2",50.58088,
"CHE","CPI","TOT","IDX2015","Q","1977-Q3",50.83289,
"CHE","CPI","TOT","IDX2015","Q","1977-Q4",50.95464,
"CHE","CPI","TOT","IDX2015","Q","1978-Q1",51.05592,
"CHE","CPI","TOT","IDX2015","Q","1978-Q2",51.27631,
"CHE","CPI","TOT","IDX2015","Q","1978-Q3",51.34422,
"CHE","CPI","TOT","IDX2015","Q","1978-Q4",51.25963,
"CHE","CPI","TOT","IDX2015","Q","1979-Q1",52.02238,
"CHE","CPI","TOT","IDX2015","Q","1979-Q2",52.90368,
"CHE","CPI","TOT","IDX2015","Q","1979-Q3",53.6155,
"CHE","CPI","TOT","IDX2015","Q","1979-Q4",53.86985,
"CHE","CPI","TOT","IDX2015","Q","1980-Q1",54.27669,
"CHE","CPI","TOT","IDX2015","Q","1980-Q2",54.95515,
"CHE","CPI","TOT","IDX2015","Q","1980-Q3",55.63332,
"CHE","CPI","TOT","IDX2015","Q","1980-Q4",56.0905,
"CHE","CPI","TOT","IDX2015","Q","1981-Q1",57.44683,
"CHE","CPI","TOT","IDX2015","Q","1981-Q2",58.24383,
"CHE","CPI","TOT","IDX2015","Q","1981-Q3",59.61655,
"CHE","CPI","TOT","IDX2015","Q","1981-Q4",59.98915,
"CHE","CPI","TOT","IDX2015","Q","1982-Q1",60.51482,
"CHE","CPI","TOT","IDX2015","Q","1982-Q2",61.66773,
"CHE","CPI","TOT","IDX2015","Q","1982-Q3",62.9386,
"CHE","CPI","TOT","IDX2015","Q","1982-Q4",63.48146,
"CHE","CPI","TOT","IDX2015","Q","1983-Q1",63.41735,
"CHE","CPI","TOT","IDX2015","Q","1983-Q2",63.85001,
"CHE","CPI","TOT","IDX2015","Q","1983-Q3",64.06038,
"CHE","CPI","TOT","IDX2015","Q","1983-Q4",64.60823,
"CHE","CPI","TOT","IDX2015","Q","1984-Q1",65.29863,
"CHE","CPI","TOT","IDX2015","Q","1984-Q2",65.7356,
"CHE","CPI","TOT","IDX2015","Q","1984-Q3",65.85648,
"CHE","CPI","TOT","IDX2015","Q","1984-Q4",66.54785,
"CHE","CPI","TOT","IDX2015","Q","1985-Q1",67.7923,
"CHE","CPI","TOT","IDX2015","Q","1985-Q2",68.10103,
"CHE","CPI","TOT","IDX2015","Q","1985-Q3",67.97752,
"CHE","CPI","TOT","IDX2015","Q","1985-Q4",68.61787,
"CHE","CPI","TOT","IDX2015","Q","1986-Q1",68.79488,
"CHE","CPI","TOT","IDX2015","Q","1986-Q2",68.66362,
"CHE","CPI","TOT","IDX2015","Q","1986-Q3",68.38802,
"CHE","CPI","TOT","IDX2015","Q","1986-Q4",68.68671,
"CHE","CPI","TOT","IDX2015","Q","1987-Q1",69.40076,
"CHE","CPI","TOT","IDX2015","Q","1987-Q2",69.43651,
"CHE","CPI","TOT","IDX2015","Q","1987-Q3",69.59798,
